Latitude,Longitude,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlySpend,NumServices,ChargesPerService,ChurnValue
37.758085,-122.434801,0,1,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.55,73.55,73.55,2,24.516666666666666,1
33.581045,-117.14719,1,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,1993.25,68.73275862068965,2,24.733333333333334,0
34.165383,-118.123752,1,0,0,0,32,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.55,654.55,20.4546875,1,10.275,0
34.195386,-118.238508,0,0,0,0,20,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.8,1023.85,51.1925,2,17.266666666666666,0
37.483535,-119.679414,1,0,1,1,22,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.05,454.05,20.638636363636365,1,9.525,0
34.062125,-118.315709,1,0,0,0,26,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.95,1834.95,70.575,2,24.983333333333334,1
38.005839,-122.638155,0,0,0,0,22,0,0,DSL,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),56.75,1304.85,59.31136363636363,4,11.35,0
33.603282,-117.821841,0,0,1,0,70,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.15,1940.85,27.72642857142857,2,8.383333333333333,0
38.522328,-122.97932,1,0,1,1,68,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.3,5560.0,81.76470588235294,7,10.6625,0
34.097345,-117.906736,0,0,0,0,17,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),90.95,1612.2,94.83529411764707,4,18.19,0
39.239818,-123.565432,1,0,0,0,2,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,30.9,59.05,29.525,1,15.45,1
35.392599,-119.245341,1,0,1,0,55,1,0,0,0,0,0,0,0,0,One year,0,Electronic check,19.7,1140.05,20.728181818181817,1,9.85,0
37.902968,-119.667544,0,0,0,0,38,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,104.85,3887.25,102.29605263157895,6,14.978571428571428,0
39.84784,-122.544556,1,0,1,1,7,0,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,34.65,246.6,35.22857142857143,2,11.549999999999999,0
39.239818,-123.565432,1,0,1,0,5,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,85.75,470.95,94.19,3,21.4375,1
32.805518,-117.169052,1,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),98.8,3959.15,96.56463414634146,5,16.466666666666665,0
37.939768,-120.188002,1,0,0,0,11,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,64.9,716.1,65.10000000000001,3,16.225,0
40.053684,-120.743116,1,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,83.02112676056338,7,10.4125,0
37.17277,-119.2997,1,1,0,0,31,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.55,2094.65,67.56935483870969,2,24.516666666666666,0
39.745805,-120.580882,0,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6302.85,92.68897058823529,8,10.088888888888889,0
36.625114,-121.823565,1,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),98.2,7015.9,97.44305555555555,6,14.028571428571428,0
32.68674,-117.186612,1,0,1,1,24,1,1,DSL,1,1,1,0,0,0,Two year,0,Electronic check,64.35,1558.65,64.94375000000001,5,10.725,0
34.177267,-118.31003,1,0,0,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.75,1129.75,102.70454545454545,5,16.791666666666668,1
37.479926,-120.230424,1,0,1,0,2,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,62.15,113.1,56.55,3,15.5375,0
34.182378,-118.262922,0,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),108.4,7767.25,107.87847222222223,7,13.55,0
32.64164,-116.985026,1,0,0,0,12,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,220.35,18.3625,1,9.85,0
34.04622,-118.053753,0,0,0,0,32,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),83.7,2633.3,82.290625,7,10.4625,0
38.696659,-123.436861,1,1,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.0,73.0,73.0,2,24.333333333333332,1
34.074087,-117.605618,0,0,1,1,12,1,0,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,21.15,306.05,25.504166666666666,1,10.575,0
34.062125,-118.315709,0,0,0,0,43,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.4,4528.0,105.30232558139535,5,16.900000000000002,1
37.872902,-122.303708,0,0,1,1,12,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.05,262.05,21.837500000000002,1,10.525,0
41.336354,-124.044354,0,0,0,0,26,0,0,DSL,1,0,0,1,1,1,One year,0,Credit card (automatic),54.55,1362.85,52.41730769230769,4,10.91,0
34.078991,-118.263804,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,70.25,70.25,1,35.125,0
38.608405,-121.449942,0,0,0,0,11,1,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),23.15,245.2,22.29090909090909,2,7.716666666666666,1
34.224377,-118.632656,0,0,0,0,28,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,810.85,28.958928571428572,1,15.05,0
38.736685,-121.251984,1,1,1,0,66,1,1,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),80.55,5265.1,79.77424242424243,6,11.507142857142856,1
34.074572,-118.831181,0,0,1,1,20,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Mailed check,96.8,1826.7,91.33500000000001,5,16.133333333333333,0
34.057256,-117.667677,1,0,1,0,62,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,104.3,6613.65,106.67177419354839,6,14.9,0
33.787298,-117.320676,1,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,74.2,74.2,2,24.733333333333334,1
33.807864,-117.923782,0,0,0,1,21,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,1747.2,83.2,3,20.0875,0
34.049671,-117.468896,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.45,24.45,24.45,0,24.45,1
34.098275,-117.967399,0,0,1,1,38,1,1,Fiber optic,0,0,1,1,1,0,Two year,1,Bank transfer (automatic),94.9,3616.25,95.16447368421052,5,15.816666666666668,0
36.991762,-119.242874,0,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,83.25,1611.15,89.50833333333334,6,11.892857142857142,0
38.578604,-122.024579,0,0,1,0,60,1,0,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.5,1198.8,19.98,1,10.25,0
32.688506,-116.938632,1,0,0,0,70,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),90.25,6385.95,91.22785714285715,5,15.041666666666666,0
32.909873,-116.906774,1,0,1,1,67,1,1,DSL,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),69.9,4615.9,68.89402985074626,5,11.65,0
37.720498,-122.443119,0,0,1,1,5,1,1,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.9,135.0,27.0,2,8.633333333333333,1
34.044271,-118.185237,0,0,1,0,66,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Bank transfer (automatic),115.8,7942.15,120.33560606060605,8,12.866666666666667,0
33.912246,-118.236773,0,0,1,0,72,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,25.4,1797.1,24.959722222222222,2,8.466666666666667,0
34.017697,-118.200577,1,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),84.1,6129.65,85.13402777777777,7,10.5125,0
38.736685,-121.251984,0,0,0,1,3,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,75.45,25.150000000000002,1,10.025,0
38.343282,-122.9755,0,0,1,0,48,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,20.05,1036.0,21.583333333333332,1,10.025,0
37.818589,-120.256995,1,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,541.15,77.30714285714285,2,24.96666666666667,1
36.041315,-118.188235,1,0,1,0,2,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,0,Electronic check,90.35,190.5,95.25,4,18.07,0
40.677649,-122.29467,0,0,0,0,52,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.05,5364.8,103.16923076923078,6,14.721428571428572,0
37.863843,-122.275684,1,0,1,1,38,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,20.2,746.05,19.632894736842104,1,10.1,0
36.757345,-119.818274,0,0,1,1,72,1,0,0,0,0,0,0,0,0,Two year,0,Electronic check,20.35,1354.4,18.811111111111114,1,10.175,0
38.002125,-121.324979,1,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.55,622.9,69.21111111111111,2,24.849999999999998,1
36.444232,-119.718285,1,0,1,1,57,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.5,1167.6,20.48421052631579,1,9.75,0
38.834469,-122.127193,0,0,0,1,13,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.0,659.35,50.71923076923077,1,22.0,0
40.775272,-123.287414,0,0,1,0,40,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),106.0,4178.65,104.46624999999999,6,15.142857142857142,0
38.9386,-120.785514,1,0,1,1,39,1,0,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.85,854.8,21.91794871794872,1,9.925,0
37.656695,-122.048361,1,1,0,0,33,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,110.45,3655.45,110.77121212121212,7,13.80625,1
34.296813,-118.685703,1,0,0,0,48,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.0,1183.05,24.646874999999998,2,8.0,0
32.858595,-115.662709,1,1,0,0,10,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,291.4,29.139999999999997,1,14.825,1
37.897743,-122.263124,1,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,76.4,838.7,76.24545454545455,2,25.46666666666667,0
37.331762,-122.341444,1,0,1,0,47,1,1,0,0,0,0,0,0,0,One year,0,Electronic check,26.9,1250.85,26.613829787234042,2,8.966666666666667,0
38.475465,-121.443625,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.95,78.95,78.95,2,26.316666666666666,1
34.099891,-118.414338,0,0,0,0,52,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,89.25,4652.4,89.46923076923076,8,9.916666666666666,0
37.84771,-120.486589,0,0,1,0,66,1,1,DSL,1,1,0,1,1,1,Two year,0,Electronic check,85.25,5538.35,83.91439393939395,7,10.65625,0
34.966777,-117.961179,1,1,1,1,11,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.1,864.85,78.62272727272727,3,19.525,0
40.310119,-123.909449,0,0,1,1,46,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.0,3769.7,81.95,3,20.0,0
34.13946,-118.166649,1,0,1,0,44,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.1,4364.1,99.18409090909091,4,19.22,1
37.245505,-118.062943,0,1,1,0,71,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),105.1,7548.1,106.3112676056338,6,15.014285714285714,1
38.734997,-121.463719,1,0,1,1,22,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,55.15,1206.05,54.820454545454545,3,13.7875,1
34.159534,-116.425984,1,0,1,1,23,1,1,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),77.15,1759.4,76.49565217391304,6,11.021428571428572,0
37.422961,-120.765493,0,1,1,0,52,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,5568.35,107.08365384615385,6,14.885714285714286,1
33.840399,-118.353714,0,0,1,0,72,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,1363.25,18.93402777777778,1,9.7,0
36.041315,-118.188235,1,0,1,0,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,82.57625,4,16.97,1
33.458754,-117.665104,1,0,1,0,69,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),95.65,6744.2,97.74202898550725,4,19.130000000000003,0
37.45567,-122.407992,1,1,0,0,29,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Electronic check,98.65,2862.75,98.71551724137932,5,16.441666666666666,1
32.909873,-116.906774,0,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.8,7845.8,108.96944444444445,8,12.644444444444444,0
34.108833,-118.229715,1,1,1,0,43,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.5,4156.8,96.66976744186047,5,15.75,0
38.274451,-121.259201,0,0,1,1,67,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,26.3,1688.9,25.207462686567165,2,8.766666666666667,0
34.647959,-117.296957,1,0,1,1,55,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,21.0,1210.3,22.005454545454544,1,10.5,0
36.092975,-121.549826,0,0,1,0,71,1,1,0,0,0,0,0,0,0,Two year,1,Electronic check,24.5,1816.2,25.580281690140847,2,8.166666666666666,0
32.832706,-116.873258,1,0,0,1,25,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,471.7,18.868,1,10.025,0
37.031404,-121.981865,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.95,20.95,20.95,1,10.475,1
34.132275,-117.611478,0,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),109.2,7878.3,109.42083333333333,7,13.65,0
32.802959,-117.027095,0,0,1,0,52,1,0,DSL,1,1,0,0,1,1,One year,1,Mailed check,75.4,3865.45,74.33557692307691,5,12.566666666666668,0
39.637471,-120.226338,1,0,0,0,22,1,0,0,0,0,0,0,0,0,One year,1,Mailed check,19.25,412.55,18.75227272727273,1,9.625,0
33.970343,-118.171368,0,0,0,0,68,1,1,DSL,1,1,1,0,0,1,One year,0,Credit card (automatic),76.75,5233.25,76.9595588235294,6,10.964285714285714,0
37.612612,-121.108568,0,0,1,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,659.65,65.965,1,35.05,1
33.976678,-118.065875,1,0,1,1,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.25,1064.65,106.465,5,16.708333333333332,1
36.622237,-119.521126,1,0,1,1,55,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),103.7,5656.75,102.85,6,14.814285714285715,0
34.162515,-118.203869,0,0,0,0,56,1,1,0,0,0,0,0,0,0,One year,0,Electronic check,24.9,1334.0,23.821428571428573,2,8.299999999999999,1
37.084697,-121.606417,1,1,1,1,46,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,110.2,4972.1,108.08913043478262,7,13.775,0
34.213049,-118.317651,0,0,0,1,1,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,84.6,84.6,84.6,3,21.15,1
32.677716,-117.047666,0,0,0,0,43,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.35,3161.4,73.52093023255814,2,25.116666666666664,0
37.316146,-121.936285,0,1,1,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.65,4284.8,109.86666666666667,6,15.092857142857143,1
32.578103,-117.012975,0,0,1,0,50,0,0,DSL,1,0,0,1,1,0,One year,1,Bank transfer (automatic),44.45,2188.45,43.769,3,11.1125,0
33.888323,-117.277533,1,0,0,0,6,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,129.55,21.59166666666667,1,9.85,0
39.197215,-120.83679,0,0,1,1,45,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,24.45,1088.25,24.183333333333334,2,8.15,0
38.093701,-122.276589,1,0,0,0,22,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.6,1073.3,48.78636363636363,3,12.65,0
35.490705,-119.286833,1,0,1,1,72,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.1,1857.85,25.803472222222222,2,8.366666666666667,0
37.45567,-122.407992,1,0,0,0,7,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,100.4,715.0,102.14285714285714,5,16.733333333333334,0
36.722898,-121.633648,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.75,19.75,19.75,1,9.875,0
33.991782,-118.479229,1,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.45,8013.55,111.29930555555556,8,12.93888888888889,0
32.886925,-117.152162,0,1,1,0,10,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,92.5,934.1,93.41,5,15.416666666666666,1
34.074492,-118.01462,0,1,1,0,1,0,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,40.2,40.2,40.2,2,13.4,1
38.123544,-121.159078,1,0,1,0,48,1,1,DSL,0,0,1,1,0,1,One year,1,Mailed check,69.55,3435.6,71.575,5,11.591666666666667,0
38.368744,-122.522642,0,0,0,0,26,1,0,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.6,471.85,18.148076923076925,1,9.8,0
33.92128,-118.274186,1,0,1,0,68,1,1,Fiber optic,0,1,1,1,0,0,Two year,0,Credit card (automatic),90.2,6297.65,92.6125,5,15.033333333333333,0
36.220761,-120.980777,1,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,3876.2,77.524,5,12.616666666666667,0
37.815459,-121.977203,1,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.55,8312.4,115.44999999999999,8,12.838888888888889,0
34.459322,-117.629729,1,1,0,0,17,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.65,330.6,19.447058823529414,1,10.325,0
34.044639,-118.240413,0,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),107.35,7051.95,106.84772727272727,7,13.41875,0
37.516791,-121.899117,0,0,1,0,17,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),90.2,1454.15,85.53823529411765,5,15.033333333333333,1
39.222323,-122.985488,0,0,1,0,20,1,0,DSL,1,0,0,1,0,1,One year,1,Mailed check,64.15,1274.45,63.722500000000004,4,12.830000000000002,0
37.454924,-122.203168,1,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,103.2375,6,14.757142857142856,1
36.205465,-119.085807,0,0,0,0,45,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.9,2298.55,51.07888888888889,2,16.966666666666665,0
36.464635,-119.094348,0,0,1,1,42,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.5,2301.15,54.78928571428572,3,13.625,0
39.461768,-121.195825,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.3,45.3,45.3,1,22.65,1
32.747484,-117.166877,1,0,1,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.4,1747.85,72.82708333333333,2,25.133333333333336,1
39.423046,-120.984472,0,0,1,1,8,1,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,43.45,345.5,43.1875,1,21.725,0
36.793601,-119.761131,1,0,1,0,12,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),33.15,444.75,37.0625,2,11.049999999999999,0
34.420998,-119.60137,0,0,0,0,9,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,180.7,20.077777777777776,1,9.85,0
35.214982,-118.59049,1,0,1,0,43,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,80.45,3398.9,79.04418604651163,3,20.1125,0
33.956228,-118.120993,1,0,1,0,52,1,0,0,0,0,0,0,0,0,One year,1,Electronic check,20.4,1090.65,20.974038461538463,1,10.2,0
38.033219,-121.297433,1,0,1,0,32,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.5,2324.7,72.646875,2,25.166666666666668,0
34.227846,-119.079903,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.1,69.1,69.1,1,34.55,1
40.692523,-122.369876,1,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),117.6,8308.9,115.40138888888889,8,13.066666666666666,0
36.727418,-120.123526,0,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.35,489.45,81.575,3,21.3375,1
38.166791,-121.14207,1,0,1,1,62,0,0,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),48.7,3008.55,48.525000000000006,4,9.74,0
32.785165,-116.862648,1,0,0,0,20,1,0,0,0,0,0,0,0,0,One year,1,Credit card (automatic),19.35,433.75,21.6875,1,9.675,0
36.414216,-121.360597,0,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.05,3097.0,91.08823529411765,4,18.009999999999998,0
37.691561,-122.445202,0,0,1,0,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.45,1470.95,73.5475,1,35.225,1
38.99003,-121.114408,1,0,1,0,51,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,49.65,2553.35,50.0656862745098,3,12.4125,0
34.174215,-118.345928,1,0,0,0,72,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1566.9,21.762500000000003,1,10.125,0
34.581308,-118.931948,1,0,0,0,7,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),78.55,522.95,74.70714285714287,3,19.6375,0
34.141146,-117.655583,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,20.2,1,10.1,0
33.90139,-118.315697,1,0,1,1,8,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.65,482.25,60.28125,3,13.6625,0
39.12334,-122.838198,0,0,0,0,3,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.15,169.05,56.35,2,16.383333333333333,1
34.003243,-117.138286,0,0,0,0,31,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.45,2429.1,78.35806451612903,3,20.1125,0
36.798882,-120.019511,1,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,706.6,78.51111111111112,2,24.916666666666668,1
37.878554,-122.26609,1,1,0,0,18,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,84.95,1443.65,80.20277777777778,3,21.2375,0
34.266389,-118.459744,0,0,0,0,52,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.35,4338.6,83.4346153846154,3,21.3375,1
32.730264,-116.950963,0,1,1,0,9,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.85,183.15,20.35,1,9.925,0
38.047746,-121.030499,0,0,0,0,69,1,0,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.3,1447.9,20.984057971014494,1,9.65,0
34.727529,-118.153098,1,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.15,50.15,2,16.716666666666665,0
38.581354,-122.296283,1,0,1,0,33,1,1,0,0,0,0,0,0,0,Two year,1,Mailed check,24.5,740.3,22.433333333333334,2,8.166666666666666,1
36.414611,-121.6386,0,0,0,0,16,1,0,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.6,330.25,20.640625,1,10.3,0
34.074572,-118.831181,1,0,1,0,65,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.15,3673.15,56.51,3,13.7875,0
35.120833,-120.61843,0,0,1,0,2,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.2,34.75,17.375,1,10.1,0
39.440687,-121.263583,1,1,0,0,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.85,1235.55,95.04230769230769,4,19.369999999999997,0
33.766476,-117.969795,1,0,1,0,69,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),105.35,7240.65,104.93695652173912,6,15.049999999999999,0
35.013299,-116.834092,0,0,1,0,9,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.9,741.7,82.41111111111111,3,19.975,1
34.156629,-119.117218,1,0,1,0,37,1,1,DSL,0,1,0,1,0,1,One year,0,Mailed check,72.1,2658.4,71.84864864864865,5,12.016666666666666,0
38.733714,-120.795213,0,0,1,0,37,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,2030.75,54.88513513513514,3,13.7625,0
34.026334,-118.474222,0,0,1,1,54,1,0,Fiber optic,0,1,0,1,0,0,Two year,1,Bank transfer (automatic),79.95,4362.05,80.77870370370371,3,19.9875,0
34.051809,-118.383843,1,0,0,1,35,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.15,1655.35,47.29571428571428,2,16.716666666666665,0
38.343282,-122.9755,0,0,1,1,8,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.65,169.75,21.21875,1,9.825,0
33.873395,-118.37019,1,0,0,0,54,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,20.5,1035.7,19.17962962962963,1,10.25,0
40.346634,-120.386422,0,1,0,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.45,1261.35,78.834375,2,24.816666666666666,0
33.765893,-117.881533,1,0,0,0,11,1,0,DSL,0,0,1,1,0,1,One year,0,Credit card (automatic),64.9,697.25,63.38636363636363,4,12.98,0
37.648647,-119.231447,0,0,1,0,34,0,0,DSL,1,0,0,0,0,0,One year,0,Bank transfer (automatic),30.4,938.65,27.60735294117647,1,15.2,0
39.099204,-121.137962,0,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,431.0,47.888888888888886,1,22.475,1
